gene	gm12878	hela	huvec	nhek	k562
SNX13	2	2	2	1	2
HDAC9	1	1	2	2	1
FAM20C	0	1	0	2	0
TWIST1	0	2	1	1	1
TWISTNB	1	2	1	1	1
MACC1	2	1	0	1	1
ITGB8	2	1	1	1	2
SP8	2	2	2	1	1
SP4	2	2	2	2	1
DNAH11	0	0	1	1	1
CDCA7L	2	2	2	1	1
RAPGEF5	1	0	1	1	2
STEAP1B	1	1	2	1	1
MAD1L1	1	1	1	1	1
IL6	0	1	1	1	1
NUDT1	1	1	1	1	2
TOMM7	1	1	2	1	1
FAM126A	2	1	1	1	1
KLHL7	1	1	1	2	1
NUPL2	1	1	1	2	1
GPNMB	1	1	1	2	1
MALSU1	1	1	1	2	1
SNX8	1	1	1	1	2
IGF2BP3	1	1	1	1	1
TRA2A	1	1	1	2	1
CCDC126	1	1	1	1	1
FAM221A	1	1	1	2	1
EIF3B	1	1	1	1	2
CHST12	1	1	1	1	2
MPP6	1	1	1	1	1
DFNA5	1	1	1	1	1
OSBPL3	2	1	1	1	1
CYCS	1	1	1	1	1
C7orf31	1	1	1	1	1
LFNG	1	1	1	2	1
BRAT1;IQCE	1	1	1	2	1
NFE2L3	1	0	1	1	1
CBX3;HNRNPA2B1	1	1	1	1	1
SNX10	1	1	1	1	1
C7orf71	1	0	2	0	1
TTYH3	1	1	1	1	1
SKAP2	2	1	1	1	2
HOXA1	2	1	1	1	2
HOXA2	2	1	1	1	2
HOXA3	2	1	1	1	2
HOXA4	2	1	1	1	2
HOXA5;HOXA6	2	1	1	1	2
HOXA7	2	1	1	1	2
HOXA9	2	1	1	1	2
HOXA10	2	1	1	1	2
HOXA11	2	1	1	1	2
HOXA13	2	1	1	2	2
EVX1	2	2	2	2	2
HIBADH	1	1	1	1	2
TAX1BP1	1	1	1	2	2
JAZF1	1	1	1	1	1
CREB5	2	1	1	1	1
GNA12	1	1	1	2	1
CHN2;CPVL	1	1	1	1	1
PRR15	0	1	1	1	1
WIPF3	2	0	0	0	1
SCRN1	1	1	1	1	1
FKBP14;PLEKHA8	1	1	1	1	1
MTURN	1	1	1	1	1
ZNRF2	1	1	1	1	1
NOD1	1	1	1	1	1
GGCT	1	1	2	1	1
GARS	1	1	1	1	1
CARD11	1	0	1	2	1
FAM188B	1	2	2	1	1
AQP1	2	0	1	0	2
PPP1R17	1	0	0	0	0
PDE1C	1	0	2	2	0
AVL9;LSM5	1	1	1	1	1
KBTBD2	2	2	1	2	1
FKBP9	0	2	1	1	2
NT5C3A	1	1	2	2	1
RP9	2	2	2	2	2
BBS9	1	2	2	2	2
SDK1	0	0	1	2	0
BMPER	0	2	2	2	0
DPY19L1	1	2	2	2	2
TBX20	2	2	2	2	2
HERPUD2	1	2	2	2	2
SEPT7	1	1	2	2	2
EEPD1	1	2	2	2	1
ANLN;KIAA0895	1	1	2	1	1
AOAH	2	0	0	1	1
ELMO1	1	1	1	0	1
GPR141	1	1	0	0	1
SFRP4	2	1	2	0	1
EPDR1	1	1	2	1	1
STARD3NL	2	2	2	1	1
AMPH	0	0	2	2	0
VPS41	1	1	1	1	2
POU6F2	2	2	2	2	2
YAE1D1	1	2	2	2	2
RALA	1	1	2	1	2
CDK13	1	2	2	2	2
MPLKIP;SUGCT	1	1	1	1	2
INHBA	1	1	1	1	2
GLI3	0	1	2	1	0
C7orf25	2	1	1	1	2
MRPL32;PSMA2	2	1	1	1	2
HECW1	1	0	1	0	0
STK17A	1	2	1	1	1
COA1	1	2	1	1	1
BLVRA	1	2	1	1	1
MRPS24	1	2	1	1	1
UBE2D4;URGCP	1	2	1	1	1
DBNL	1	1	2	1	1
PGAM2	0	0	0	1	2
POLM	1	1	2	1	1
AEBP1	1	1	2	1	1
POLD2	1	1	2	1	1
MYL7	0	0	0	1	0
YKT6	1	1	2	1	1
CAMK2B	1	0	1	0	0
NUDCD3	1	1	2	1	1
NPC1L1	1	0	0	0	1
DDX56	1	1	1	1	1
TMED4	1	1	1	1	1
OGDH	1	1	2	1	1
ZMIZ2	1	1	1	1	1
PPIA	1	1	1	1	1
H2AFV	1	1	1	1	1
PURB	1	1	1	1	1
MYO1G	1	1	0	0	1
CCM2	1	1	1	1	1
NACAD	0	0	1	1	1
TBRG4	1	1	1	1	1
ADCY1	0	0	2	0	2
IGFBP1	0	0	2	0	0
IGFBP3	2	1	2	2	2
FOXK1	2	1	1	2	2
TNS3	2	1	1	1	1
PKD1L1	0	0	1	0	2
HUS1	1	1	1	1	2
SUN3	0	1	0	0	2
C7orf57	0	1	1	1	0
AP5Z1	1	1	1	2	2
UPP1	1	1	1	1	2
ABCA13	0	0	0	2	1
RADIL	0	1	1	2	1
ZPBP	0	0	0	0	2
IKZF1	1	2	2	2	1
FIGNL1	1	1	2	1	2
RBAK;RBAK-RBAKDN	1	1	1	2	1
GRB10	0	1	2	2	1
COBL	2	1	0	2	2
WIPI2	1	1	1	2	1
SLC29A4	0	1	1	2	1
TNRC18	1	1	1	1	1
VSTM2A	2	2	0	0	0
SEC61G	1	1	1	1	2
PDGFA	1	1	1	2	1
EGFR	0	1	1	1	0
LANCL2	1	1	1	1	1
FBXL18	1	1	1	2	1
VOPP1	1	1	1	1	1
ACTB	1	1	1	1	1
ZNF713	2	2	2	2	2
MRPS17	1	1	1	1	1
GBAS	1	1	1	1	1
CCT6A;PSPH	1	1	1	1	1
SUMF2	1	1	1	1	1
PHKG1	0	2	0	0	0
CHCHD2	2	1	1	2	2
FSCN1	1	1	1	1	1
ZNF716	2	0	0	0	2
RNF216	1	1	1	2	1
CCZ1	1	0	0	0	0
AIMP2;PMS2	1	1	1	1	1
EIF2AK1	1	1	1	1	1
USP42	1	1	1	1	1
CYTH3	1	1	1	1	1
ZNF727	2	1	0	2	2
FAM220A	1	1	2	1	1
ZNF680	2	1	2	1	2
RAC1	1	1	2	1	1
ZNF107	2	1	2	2	1
ZNF138	2	1	2	2	2
ZNF273	2	1	1	2	2
ERV3-1	2	2	2	2	2
DAGLB	2	1	1	1	1
ZNF92	2	1	2	1	2
KDELR2	1	1	1	1	1
VKORC1L1	2	1	2	2	1
GUSB	2	1	1	2	1
ASL	1	1	1	2	1
CRCP	1	1	1	2	1
TPST1	2	1	1	2	1
KCTD7	1	1	1	1	1
ZDHHC4	1	1	2	1	1
RABGEF1	1	1	1	1	1
C7orf26	1	1	2	1	1
TMEM248	1	1	1	2	1
SBDS;TYW1	2	1	1	2	2
ZNF853	1	0	0	0	2
ZNF12	1	1	1	1	2
AUTS2	2	2	2	0	2
CALN1	2	1	0	0	2
C1GALT1	1	1	1	1	1
TYW1B	2	1	2	1	2
POM121	2	1	2	1	2
NSUN5	1	1	1	1	1
FZD9	0	2	1	1	1
BAZ1B	1	1	1	1	1
BCL7B	1	1	1	1	1
TBL2	1	1	1	1	1
MLXIPL	0	1	2	1	1
VPS37D	1	1	2	1	2
DNAJC30;WBSCR22	1	1	1	1	1
STX1A	1	1	1	1	1
ABHD11	1	1	1	1	1
CLDN3	1	1	1	0	0
CLDN4	0	1	0	1	0
WBSCR27	1	1	1	1	1
ELN	1	0	1	0	0
LIMK1	1	1	1	1	1
EIF4H	1	1	1	1	1
LAT2	1	1	1	2	1
RFC2	1	1	1	1	1
CLIP2	1	1	1	2	1
GTF2IRD1	1	1	1	2	1
GTF2I	1	1	1	1	1
GTF2IRD2B	0	0	1	0	0
GATSL2	2	0	0	2	1
POM121C	2	1	2	1	1
HIP1	2	1	1	1	1
CCL26	0	1	0	0	0
CCL24	0	1	0	0	1
RHBDD2	1	1	1	1	1
POR	1	1	1	1	1
MDH2;STYXL1	1	1	1	1	1
SRRM3	0	1	0	0	1
HSPB1	1	1	1	1	1
YWHAG	1	1	1	1	1
PRKAR1B	1	1	1	2	1
MIOS	1	1	1	1	1
ZP3	1	1	1	1	1
UPK3B	0	1	0	1	0
CCDC146	1	0	0	0	0
FGL2	1	0	2	0	2
GSAP	1	1	2	1	2
PTPN12	1	1	1	1	2
RSBN1L	1	1	2	1	1
PHTF2;TMEM60	1	1	2	1	2
RPA3	1	1	2	1	1
MAGI2	0	2	1	1	2
GNAI1	2	1	2	2	1
GLCCI1	1	1	1	1	1
CD36	0	1	2	1	1
SEMA3C	2	1	0	1	2
HGF	1	0	2	2	1
CACNA2D1	1	1	2	2	2
PCLO	0	0	1	2	2
ICA1	0	1	2	1	1
SEMA3E	1	0	2	1	1
SEMA3A	1	2	2	1	1
SUN1	1	1	1	1	1
KIAA1324L	0	1	2	2	1
DMTF1	2	1	2	2	1
TMEM243	1	1	1	2	1
CROT	2	1	2	2	1
ABCB4	1	1	2	0	2
RUNDC3B	0	0	1	2	2
ABCB1	0	0	2	0	0
DBF4;SLC25A40	1	1	2	2	2
ADAM22	1	1	2	0	2
SRI	1	1	1	1	1
STEAP4	0	1	0	2	0
ZNF804B	0	0	0	0	2
STEAP1	1	1	2	1	2
STEAP2	1	2	2	1	0
GTPBP10	1	1	1	1	1
CLDN12	2	1	2	1	2
CDK14	1	1	1	1	1
FZD1	2	1	2	2	1
GET4	1	1	1	1	1
MTERF	2	1	2	1	2
AKAP9	2	1	1	2	1
CYP51A1	2	1	1	2	2
ANKIB1;KRIT1	1	1	1	2	1
GATAD1	1	1	1	1	1
PEX1;RBM48	1	1	1	1	1
FAM133B	1	1	1	1	1
CDK6	1	1	1	1	1
SAMD9	1	1	1	1	1
SAMD9L	1	1	1	1	1
HEPACAM2	1	0	0	0	1
TFPI2	1	1	1	2	2
GNG11	1	1	1	1	1
BET1	1	1	1	2	1
COL1A2	1	1	1	2	1
CASD1	2	1	1	2	1
PEG10;SGCE	1	1	1	2	2
PPP1R9A	0	1	2	0	1
PON1	2	0	0	2	0
PON3	2	0	0	2	0
PON2	1	2	2	2	1
PDK4	1	1	2	2	1
DYNC1I1	1	1	2	2	1
SLC25A13	2	2	1	2	2
SHFM1	1	2	2	2	2
DLX6	2	2	2	2	2
DLX5	2	2	2	2	2
ASNS	2	1	1	2	1
LMTK2	1	1	1	1	1
BHLHA15	2	2	1	1	1
TECPR1	1	1	1	1	1
BRI3	1	1	1	1	1
BAIAP2L1	1	1	1	1	1
NPTX2	0	0	2	0	0
TMEM130	2	0	0	0	0
TRRAP	2	1	1	1	1
SMURF1	2	1	1	1	1
ARPC1A	1	1	1	1	1
ARPC1B	2	1	1	1	1
ADAP1	1	1	1	1	1
BUD31;PDAP1	2	1	1	1	1
CPSF4;PTCD1	2	1	1	1	1
ATP5J2;ATP5J2-PTCD1	2	1	1	1	2
ZNF789	1	1	1	1	2
ZNF394	1	1	1	1	2
ZKSCAN5	1	1	1	1	1
FAM200A	1	1	1	1	1
ZNF655	1	1	1	1	2
ZSCAN25	1	1	1	1	2
CYP3A5	0	0	0	1	2
CYP3A43	0	1	0	0	0
TRIM4	1	2	2	1	1
AZGP1	1	0	0	0	0
ZKSCAN1	1	1	2	1	1
ZSCAN21	1	1	1	1	1
COPS6;ZNF3	1	1	1	2	1
AP4M1;MCM7	1	1	1	1	1
CNPY4;TAF6	1	1	1	1	1
MBLAC1	1	1	1	1	1
LAMTOR4	1	1	1	1	1
C7orf43	1	1	1	1	1
GAL3ST4	1	1	1	1	1
GPC2;STAG3	1	1	1	1	1
PVRIG	1	0	0	0	0
GATS	1	1	1	1	1
PILRB	1	1	1	1	1
PILRA	1	0	0	0	1
VPS13B	1	2	1	1	2
COX6C	2	1	1	2	1
RGS22	0	0	2	0	2
POLR2K	1	1	2	1	2
SPAG1	1	1	1	1	2
RNF19A	1	1	1	2	2
ANKRD46	1	1	1	1	2
PABPC1	1	1	1	1	2
YWHAZ	1	2	1	1	2
ZNF706	1	2	1	1	2
GRHL2	0	0	0	1	0
NCALD	1	1	2	1	2
RRM2B	1	1	1	1	1
UBR5	1	1	1	1	2
KLF10	2	1	1	1	1
AZIN1	2	1	1	1	1
ATP6V1C1	2	1	1	2	1
BAALC	2	0	1	0	1
FZD6	2	1	1	2	1
CTHRC1	2	1	1	2	1
DCAF13;SLC25A32	2	1	1	2	1
RIMS2	0	0	1	0	0
RP1L1	0	2	0	0	0
DCSTAMP	0	0	0	0	2
LRP12	1	1	1	2	1
SOX7	2	1	1	2	1
ZFPM2	0	0	1	2	2
OXR1	2	2	1	2	2
ABRA	0	1	0	0	0
ANGPT1	0	2	1	0	2
EIF3E	2	2	1	2	2
EMC2	2	2	1	1	2
TMEM74	2	2	1	2	2
ENY2;NUDCD1	2	2	2	2	2
PKHD1L1	0	0	1	0	0
XKR6	1	0	1	1	1
EBAG9	2	2	1	2	2
SYBU	2	2	1	2	2
KCNV1	0	0	0	0	2
MTMR9	1	1	1	1	1
FAM167A	1	0	0	1	1
BLK	1	0	0	0	1
CSMD3	0	0	0	0	1
GATA4	2	2	2	2	2
NEIL2	1	1	1	1	1
FDFT1	1	1	1	1	1
TRPS1	0	1	2	2	2
CTSB	1	1	1	1	1
EIF3H	1	1	2	2	2
UTP23	1	1	1	1	2
RAD21	2	1	1	2	1
AARD	0	0	0	1	0
MED30	1	2	1	1	2
EXT1	1	2	1	1	2
SAMD12	1	1	2	2	2
TNFRSF11B;COLEC10	1	1	2	0	2
MAL2	0	1	2	1	0
NOV	2	1	2	2	0
ENPP2	1	1	2	2	2
TAF2	1	1	1	2	2
DSCC1	1	1	1	2	2
DEPTOR	1	2	2	2	2
COL14A1	0	2	0	0	2
MRPL13;MTBP	1	1	2	2	1
SNTB1	1	2	1	2	1
HAS2	0	0	0	1	0
ZHX2	1	1	1	1	1
DERL1	1	1	1	1	1
TBC1D31	1	1	1	1	1
FAM83A	0	1	0	1	1
C8orf76	1	1	1	1	1
ZHX1	1	1	1	1	1
ATAD2	1	1	1	1	1
WDYHV1	2	1	1	1	1
FBXO32	2	2	1	1	1
FAM91A1	2	1	2	2	1
TMEM65	1	2	1	2	1
TRMT12	1	1	1	2	1
RNF139	1	1	1	2	1
NDUFB9;TATDN1	1	1	1	2	1
MTSS1	0	1	1	2	1
ZNF572	1	1	1	2	1
SQLE	1	1	1	1	1
LONRF1	2	2	2	2	1
KIAA0196;NSMCE2	1	1	1	1	1
TRIB1	1	1	1	1	1
FAM84B	0	1	1	1	2
KIAA1456	2	0	0	1	1
POU5F1B	2	2	2	2	2
MYC	1	1	1	1	1
GSDMC	0	1	1	2	0
FAM49B	1	1	1	1	1
ASAP1	1	1	1	1	1
EFR3A	2	2	1	1	2
KCNQ3	0	2	0	0	0
LRRC6	0	2	2	2	1
DLC1	2	2	1	1	1
TMEM71	0	1	1	0	1
PHF20L1	1	1	2	2	1
SLA	0	0	0	0	1
C8orf48	0	2	1	1	2
WISP1	0	2	0	0	0
NDRG1	1	1	1	2	1
ST3GAL1	1	1	1	2	1
ZFAT	2	2	2	1	2
KHDRBS3	2	1	2	2	2
COL22A1	2	0	0	2	0
TRAPPC9	1	1	1	2	1
CHRAC1	1	1	1	2	2
AGO2	1	1	1	2	2
PTK2	1	1	1	2	1
DENND3	1	1	1	2	1
GPR20	0	1	0	0	1
PTP4A3	1	1	2	1	1
TSNARE1	1	1	2	1	2
PSCA	0	1	0	2	0
LY6K	0	1	2	1	2
THEM6	1	1	2	1	1
SLURP1	0	0	0	1	0
LYPD2	0	1	0	2	0
LYNX1	0	1	2	1	1
LY6D	0	1	0	1	0
LY6E	1	1	1	2	1
C8orf31	0	1	1	0	0
LY6H	1	0	0	2	0
GPIHBP1	0	1	1	0	0
ZFP41	1	1	1	2	1
GLI4	1	1	1	2	1
ZNF696	1	1	1	2	1
TOP1MT	1	1	1	2	1
RHPN1	1	1	1	2	1
ZC3H3	1	1	2	1	1
GSDMD	1	1	2	1	1
MROH6	0	1	0	1	1
EEF1D	1	1	2	1	1
TIGD5	1	1	2	1	1
PYCRL;TSTA3	1	1	2	1	1
ZNF623	1	1	1	1	1
ZNF707	1	1	2	1	1
MAPK15	0	1	0	1	1
FAM83H	1	1	2	1	1
PUF60	1	1	1	2	1
EPPK1	0	1	0	2	1
PLEC	1	1	1	1	1
GRINA;PARP10	1	1	1	1	1
SPATC1	1	0	0	0	0
OPLAH	1	1	1	1	1
EXOSC4;GPAA1	1	1	1	1	1
CYC1	1	1	1	1	1
MAF1;SHARPIN	1	1	2	1	1
BOP1;HSF1	1	1	1	2	1
DGAT1;SCRT1	2	1	2	1	1
FBXL6;SLC52A2	2	1	1	1	1
ADCK5	1	1	2	1	1
CPSF1	2	1	1	1	1
SLC39A4	0	2	0	0	1
VPS28	1	1	1	2	1
TONSL	2	2	2	2	1
CYHR1;KIFC2	2	2	2	2	1
FOXH1	0	0	0	0	2
GPT	0	1	0	0	1
MFSD3	2	2	2	1	1
LRRC14;RECQL4	1	1	2	2	1
C8orf82;LRRC24	2	1	2	2	1
ARHGAP39	0	1	2	2	1
ZNF251	2	2	2	2	1
RPL8;ZNF34	1	1	1	2	1
ZNF517	2	0	2	2	1
ZNF7	1	1	1	2	1
COMMD5	2	2	2	2	1
ZNF250	1	1	2	2	1
ZNF16	2	2	2	1	1
C8orf33	2	1	2	2	1
SGCZ	0	0	0	0	1
TUSC3	1	2	2	1	1
MICU3	0	2	1	2	1
ZDHHC2	1	1	1	1	1
CLN8	2	2	1	2	1
CNOT7;VPS37A	1	2	1	1	1
SLC7A2	0	2	1	1	1
PDGFRL	0	2	1	1	0
MTUS1	0	2	1	1	1
ARHGEF10	0	2	1	1	1
FGL1	0	1	0	1	1
PCM1	1	1	1	1	1
ASAH1	2	1	2	1	1
ZNF596	1	1	1	2	2
NAT1	1	2	1	2	1
NAT2	0	0	2	1	0
PSD3	0	2	1	1	1
SH2D4A	0	1	1	1	1
KBTBD11	2	1	1	1	1
CSGALNACT1	1	1	1	1	1
INTS10	2	2	1	2	1
LPL	2	0	0	0	1
MYOM2	0	2	0	0	0
ATP6V1B2	1	2	1	2	1
LZTS1	0	0	0	1	1
GFRA2	0	0	0	0	0
DOK2;XPO7	2	1	1	1	1
NPM2	1	1	1	1	1
DMTN	1	0	0	1	1
FAM160B2	1	1	1	1	1
NUDT18	1	1	1	1	1
HR	1	1	1	1	0
REEP4	1	1	1	1	1
LGI3	0	0	1	1	0
BMP1	1	1	1	1	1
PHYHIP	1	1	1	1	1
POLR3D	1	1	1	1	1
SLC39A14	1	1	1	1	1
PPP3CC	1	1	1	1	1
SORBS3	1	1	1	1	1
PDLIM2	1	1	1	1	1
C8orf58	1	1	1	1	1
CCAR2	1	1	1	1	1
BIN3	1	1	1	1	1
EGR3	1	1	1	1	1
RHOBTB2	1	1	1	1	1
TNFRSF10B	1	1	1	1	1
TNFRSF10C	1	2	1	2	1
TNFRSF10D	1	1	1	1	1
TNFRSF10A	2	1	1	1	1
CHMP7	2	1	1	1	1
R3HCC1	2	1	1	1	1
LOXL2	0	1	1	1	1
ENTPD4	2	1	1	1	1
SLC25A37	2	1	1	1	1
NKX3-1	2	2	1	1	1
NKX2-6	2	2	2	2	2
STC1	2	1	1	2	1
ADAM28	2	1	0	0	2
ADAMDEC1	2	0	0	0	0
NEFM	1	2	2	2	0
DOCK5	1	1	1	1	1
CDCA2;KCTD9	1	1	1	1	1
PPP2R2A	1	2	1	1	1
BNIP3L	1	1	1	2	1
DPYSL2;PNMA2	2	1	1	2	1
PTK2B;TRIM35	2	1	1	1	1
EPHX2	1	1	1	1	1
CLU	2	2	1	1	1
SCARA3	0	2	1	1	1
CCDC25;ESCO2	1	2	1	1	1
PBK	1	1	1	1	1
ELP3	1	2	1	2	1
PNOC	2	0	0	0	1
ZNF395	2	1	1	2	1
FBXO16	2	1	1	2	2
FZD3	2	1	1	2	1
EXTL3	2	1	1	2	1
HMBOX1;INTS9	2	1	1	1	1
KIF13B	2	1	1	1	1
DUSP4	1	1	1	1	1
LEPROTL1	2	1	1	1	1
DCTN6	2	1	1	1	1
RBPMS	2	1	1	2	0
GTF2E2	1	1	1	2	1
GSR	1	1	1	1	1
PPP2CB	1	1	1	2	1
WRN;PURG	1	1	1	2	1
NRG1	0	2	1	1	2
FUT10	2	2	1	1	1
MAK16	2	2	1	1	1
TTI2	1	2	1	1	1
RNF122	2	2	2	1	1
DUSP26	0	0	0	0	2
FBXO25	1	1	1	2	2
ZNF703	2	1	2	2	1
ERLIN2	1	1	2	1	1
PROSC	1	1	1	1	1
BRF2	1	1	1	1	1
RAB11FIP1	1	1	1	1	1
ADRB3	0	1	0	0	1
EIF4EBP1	1	1	1	1	1
ASH2L	1	1	1	1	1
STAR	0	0	0	0	1
BAG4;LSM1	1	1	1	1	1
DDHD2	1	1	1	1	1
WHSC1L1	2	1	1	1	1
LETM2	2	1	1	1	1
FGFR1	1	1	1	1	1
TACC1	1	1	1	1	1
PLEKHA2	1	1	2	1	1
ADAM9;TM2D2	1	1	1	1	1
ADAM32	0	0	0	0	1
C8orf4	0	1	2	0	0
SFRP1	0	1	1	1	0
GOLGA7	1	1	1	1	1
GINS4	1	1	1	1	1
NKX6-3	2	2	2	2	1
ANK1	1	0	1	0	1
KAT6A	1	1	1	1	1
AP3M2	1	1	1	1	1
PLAT	1	1	1	1	1
IKBKB	1	1	1	1	1
POLB	1	1	1	1	1
VDAC3	1	1	1	1	1
SLC20A2;SMIM19	1	1	1	1	1
CHRNB3	0	0	1	0	0
CHRNA6	1	0	0	0	0
THAP1	1	1	1	1	1
HOOK3;RNF170	1	2	2	1	1
FNTA	1	1	1	1	2
POMK	2	2	2	2	2
HGSNAT	2	2	2	2	2
SPIDR	2	2	1	1	1
CEBPD	2	2	2	2	2
MCM4;PRKDC	1	2	1	1	1
UBE2V2	2	2	2	1	1
TDRP	0	1	1	2	2
EFCAB1	0	0	0	1	0
SNAI2	2	2	2	1	1
C8orf22	0	2	0	0	0
SNTG1	0	2	0	0	0
PXDNL	0	0	0	0	2
PCMTD1	1	1	1	2	2
ST18	2	0	0	0	2
RB1CC1	2	1	1	2	2
ATP6V1H	2	1	1	2	1
RGS20	2	1	1	2	1
TCEA1	2	1	1	2	1
LYPLA1	2	1	1	2	1
MRPL15	2	1	1	2	1
SOX17	2	1	1	2	2
TGS1;TMEM68	1	2	1	2	1
LYN	1	2	1	1	1
RPS20	1	2	1	2	1
CHCHD7;PLAG1	1	2	1	2	1
SDR16C5	0	2	0	2	1
IMPAD1	2	2	2	2	2
FAM110B	2	0	2	2	2
UBXN2B	2	1	1	2	2
SDCBP	2	1	1	2	1
NSMAF	2	1	1	2	1
TOX	0	1	1	2	2
CA8	1	0	1	0	2
RAB2A	1	1	1	2	1
CHD7	1	1	1	1	1
CLVS1	0	0	1	0	0
MCPH1	2	1	1	2	1
ASPH	2	1	1	2	1
NKAIN3	0	0	0	2	2
GGH	1	1	2	2	1
TTPA	2	0	2	0	1
YTHDF3	2	1	2	1	2
ANGPT2	0	0	1	0	1
BHLHE22	1	2	2	2	2
AGPAT5	2	1	1	2	1
CYP7B1	1	2	2	2	1
ARMC1	1	1	1	2	1
MTFR1	1	1	1	2	1
PDE7A	1	1	1	2	1
TRIM55	1	0	0	1	0
DEFB1	0	2	0	2	0
ADHFE1;RRS1	1	1	1	2	1
C8orf46	2	1	0	0	0
MYBL1	2	1	1	2	1
C8orf44;VCPIP1	2	1	1	2	1
SGK3	1	1	1	1	1
MCMDC2	1	0	1	1	1
PPP1R42	1	1	1	0	2
COPS5;CSPP1	1	1	1	1	1
ERICH1	2	1	1	2	2
ARFGEF1	1	2	1	1	2
CPA6	2	1	0	1	0
PREX2	2	0	1	0	2
C8orf34	0	0	0	2	0
SULF1	2	1	1	1	0
SLCO5A1	1	0	0	2	0
NCOA2	1	1	1	2	1
TRAM1	1	1	2	2	1
LACTB2;XKR9	1	1	1	2	1
EYA1	0	0	0	0	2
MSC	1	0	0	2	2
TRPA1	0	0	0	0	2
KCNB2	2	0	0	0	0
TERF1	2	1	2	1	1
SBSPON	0	2	0	1	0
RDH10;RPL7	2	1	1	2	2
STAU2	2	2	1	1	1
UBE2W	2	1	1	1	2
TCEB1;TMEM70	1	1	1	1	2
LY96	2	2	1	2	2
JPH1	0	1	2	2	0
GDAP1	1	1	2	2	2
PI15	0	1	0	0	0
CRISPLD1	0	0	2	1	2
HNF4G	2	0	0	0	0
ZFHX4	0	1	1	2	0
PEX2	2	2	2	1	1
PKIA	1	2	1	1	2
ZC2HC1A	1	2	1	1	2
IL7	1	1	2	1	1
STMN2	1	1	0	0	2
HEY1	1	1	1	2	1
MRPS28	1	1	1	1	1
TPD52	1	1	1	1	1
ZBTB10	1	2	1	1	1
ZNF704	0	2	1	2	1
PAG1	1	2	0	2	1
FABP5	1	2	1	1	1
SGK223	2	2	1	2	1
PMP2	1	2	0	0	0
FABP4	0	1	1	2	0
IMPA1	1	2	2	1	1
ZFAND1	1	1	2	1	1
CHMP4C	1	1	2	1	1
SNX16	1	2	2	1	1
RALYL	0	0	0	0	2
CLDN23	2	2	1	2	1
LRRCC1	1	2	2	2	1
E2F5	1	1	2	1	1
C8orf59	1	2	2	1	1
CA13	1	1	2	1	1
CA1	1	0	0	0	1
CA3	0	0	0	0	1
CA2	0	2	0	1	1
ATP6V0D2	0	2	0	0	0
WWP1	1	2	2	1	2
MFHAS1	1	2	1	2	1
CPNE3;RMDN1	1	2	2	1	1
ERI1	1	2	1	2	1
DCAF4L2	0	0	0	0	2
MMP16	1	2	2	0	0
PPP1R3B	1	2	1	2	1
RIPK2	1	1	1	2	2
OSGIN2	1	1	1	2	1
NBN	1	1	1	2	1
DECR1	1	1	1	1	2
CALB1	0	2	0	1	2
TMEM64	1	2	1	1	2
NECAB1	0	0	0	0	2
TMEM55A	2	2	2	2	2
OTUD6B	1	1	1	2	2
RUNX1T1	2	2	1	2	2
TRIQK	1	2	1	1	1
TNKS	2	2	1	2	1
FAM92A1	1	2	2	1	1
RBM12B	1	2	2	1	1
TMEM67	2	2	2	1	1
PDP1	1	2	2	1	1
CDH17	2	0	0	0	0
GEM	1	0	2	0	1
FSBP	1	1	1	1	1
RAD54B	1	1	2	1	1
KIAA1429	2	1	1	1	1
ESRP1	0	0	0	2	0
DPY19L4	1	1	1	1	2
INTS8	1	2	2	2	2
CCNE2	1	1	2	1	2
TP53INP1	1	2	2	1	2
NDUFAF6	1	2	1	1	2
PLEKHF2	1	2	1	1	2
C8orf37	1	2	2	1	2
GDF6	0	1	1	0	0
UQCRB	2	1	2	2	1
PTDSS1	2	1	1	2	1
SDC2	0	1	2	1	1
CPQ	1	1	2	1	1
TSPYL5	0	0	2	1	1
MTDH	1	2	1	1	1
LAPTM4B	2	2	1	1	1
MATN2	0	2	2	1	1
RPL30	2	2	1	1	1
MSRA	2	1	2	2	1
POP1	2	2	1	1	1
NIPAL2	1	1	1	1	1
KCNS2	2	0	0	1	0
OSR2;STK3	1	2	1	1	2
CCDC180	1	1	2	2	0
TDRD7	1	1	2	2	0
TMOD1	1	1	2	0	0
NCBP1;TSTD2	1	1	2	1	0
XPA	1	1	2	1	0
FOXE1	0	0	0	1	0
HEMGN	0	0	0	0	0
ANP32B	1	1	1	1	0
NANS	1	1	1	1	0
TRIM14	1	1	1	1	0
CORO2A	1	1	1	1	0
TBC1D2	1	1	1	1	0
GABBR2	0	1	1	0	0
ANKS6	1	1	1	1	0
GALNT12	1	0	1	1	0
COL15A1	0	1	0	1	0
TGFBR1	1	2	1	2	0
ALG2;SEC61B	1	2	1	1	0
NR4A3	1	2	1	0	0
STX17	1	2	1	1	0
ERP44;INVS	1	2	1	2	0
TEX10	1	2	1	2	0
MSANTD3	2	2	2	2	0
TMEFF1	2	2	1	2	0
MRPL50;ZNF189	2	2	2	2	0
ALDOB	1	1	0	0	0
TMEM246	0	1	1	2	0
RNF20	1	1	1	2	0
DMRT2	1	1	2	2	0
PTPRD	2	1	1	0	0
SMC2	1	2	1	2	0
NIPSNAP3A	1	1	1	1	0
NIPSNAP3B	1	2	1	2	0
ABCA1	0	2	1	1	0
